Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Miroslava Němcová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jan Skopeček,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Zbyněk Stanjura,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Bohuslav Svoboda,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jiří Ventruba,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Veronika Vrecionová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jan Zahradník,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Pavel áček,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Dana Balcarová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Bartoň,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ivan Barto,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Černohorský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Frantiek Elfmark,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Mikulá Ferjenčík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Radek Holomčík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Martin Jiránek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Kolářík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Frantiek Kopřiva,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Lenka Kozlová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jan Lipavský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Tomá Martínek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jakub Michálek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Mikulá Peksa,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Vojtěch Pikal,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ondřej Polanský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jan Povář,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ondřej Profant,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Olga Richterová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Petr Třeňák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Tomá Vymazal,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Marian Bojko,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jaroslav Dvořák,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radim Fiala,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jaroslav Holík,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jan Hrnčíř,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Tereza Hyhová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Monika Jaroová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Pavel Jelínek,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jiří Kobza,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jiří Kohoutek,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radek Koten,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jana Levová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Karla Maříková,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Ivana Nevludová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Tomio Okamura,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Zdeněk Podal,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Miloslav Rozner,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radek Rozvoral,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lucie afránková,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lubomír paněl,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radovan Vích,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lubomír Volný,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jiří Běhounek,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Birke,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Petr Dolínek,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jaroslav Foldyna,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Alena Gajdůková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Hamáček,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Tomá Hanzel,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Milan Chovanec,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Chvojka,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Roman Onderka,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Bohuslav Sobotka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Antonín Staněk,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Kateřina Valachová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Ondřej Veselý,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Lubomír Zaorálek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Hana Aulická Jírovcová,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Alexander Černý,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Jiří Dolej,excused
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Vojtěch Filip,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Miroslav Grebeníček,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Stanislav Grospič,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Vladimír Koníček,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Pavel Kováčik,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Leo Luzar,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Květa Matuovská,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Zdeněk Ondráček,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Daniel Pawlas,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Ivo Pojezný,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Jiří Valenta,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Miloslava Vostrá,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Jan Bartoek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Pavel Bělobrádek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Ondřej Beneík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Jan Čiinský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Pavla Golasowská,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Stanislav Juránek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Marian Jurečka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Vít Kaňkovský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Jiří Mihola,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Marek Výborný,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Dominik Feri,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Miroslav Kalousek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Helena Langádlová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Markéta Pekarová Adamová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Karel Schwarzenberg,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Frantiek Vácha,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,TOP09,Vlastimil Válek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Jan Farský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Petr Gazdík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Věra Kovářová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Jana Krutáková,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Martin Půta,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,STAN,Vít Rakuan,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Věra Adámková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Andrej Babi,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Andrea Babiová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Margita Balatíková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Josef Bělica,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Stanislav Berkovec,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jiří Bláha,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Richard Brabec,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Milan Brázdil,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Andrea Brzobohatá,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jaroslav Boch,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Klára Dostálová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Lenka Drailová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jaroslav Faltýnek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Kamal Farhan,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Milan Feranec,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Eva Fialová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Stanislav Fridrich,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Josef Hájek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jiří Hlavatý,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Milan Hnilička,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Ivan Jáč,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Miloslav Janulík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Ale Juchelka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Pavel Juříček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Adam Kalous,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,David Kasal,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Tomá Kohoutek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Martin Kolovratník,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Barbora Kořanová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Josef Kott,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Robert Králíček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Roman Kubíček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jan Kubík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jaroslav Kytýr,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Taána Malá,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Přemysl Mali,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jiří Maek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Radka Maxová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Marcela Melková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jana Mračková Vildumetzová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Patrik Nacher,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Marek Novák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Monika Oborná,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Ladislav Okletěk,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Zuzana Oanová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jana Pastuchová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Robert Pelikán,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Frantiek Petrtýl,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Pavel Plzák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jaroslava Pokorná Jermanová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,David Praák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Věra Procházková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Pavel Pustějovský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Karel Rais,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Michal Ratiborský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jan Richter,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Miloslava Rutová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Pavel Růička,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jan Řehounek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Petr Sadovský,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jan Schiller,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Pavel Staněk,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Martin Stropnický,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jiří Strýček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Karla lechtová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Julius pičák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,David tolpa,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Dan ok,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Karel Tureček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Helena Válková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Adam Vojtěch,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Jan Volný,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Radek Vondráček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Ivo Vondrák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Petr Vrána,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Rostislav Vyzula,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ANO,Radek Zlesák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Ivan Adamec,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jan Bauer,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Martin Baxa,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Petr Beitl,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Marek Benda,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Stanislav Blaha,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Pavel Blaek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jana Černochová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Petr Fiala,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jakub Janda,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Václav Klaus,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Karel Krejza,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Martin Kupka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Zuzana Majerová Zahradníková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jaroslav Martinů,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Ilona Mauritzová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Vojtěch Munzar,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Miroslava Němcová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jan Skopeček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Zbyněk Stanjura,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Bohuslav Svoboda,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jiří Ventruba,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Veronika Vrecionová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Jan Zahradník,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ODS,Pavel áček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Dana Balcarová,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Bartoň,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ivan Barto,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Černohorský,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Frantiek Elfmark,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Mikulá Ferjenčík,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Radek Holomčík,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Martin Jiránek,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Luká Kolářík,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Frantiek Kopřiva,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Lenka Kozlová,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jan Lipavský,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Tomá Martínek,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jakub Michálek,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Mikulá Peksa,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Vojtěch Pikal,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ondřej Polanský,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Jan Povář,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Ondřej Profant,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Olga Richterová,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Petr Třeňák,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,Piráti,Tomá Vymazal,no
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Marian Bojko,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jaroslav Dvořák,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radim Fiala,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jaroslav Holík,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jan Hrnčíř,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Tereza Hyhová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Monika Jaroová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Pavel Jelínek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jiří Kobza,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jiří Kohoutek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radek Koten,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Jana Levová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Karla Maříková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Ivana Nevludová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Tomio Okamura,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Zdeněk Podal,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Miloslav Rozner,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radek Rozvoral,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lucie afránková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lubomír paněl,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Radovan Vích,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,SPD,Lubomír Volný,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jiří Běhounek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Birke,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Petr Dolínek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jaroslav Foldyna,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Alena Gajdůková,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Hamáček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Tomá Hanzel,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Milan Chovanec,refrained
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Jan Chvojka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Roman Onderka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Bohuslav Sobotka,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Antonín Staněk,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Kateřina Valachová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Ondřej Veselý,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,ČSSD,Lubomír Zaorálek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Hana Aulická Jírovcová,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Alexander Černý,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Jiří Dolej,excused
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Vojtěch Filip,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Miroslav Grebeníček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Stanislav Grospič,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Vladimír Koníček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Pavel Kováčik,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Leo Luzar,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Květa Matuovská,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Zdeněk Ondráček,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Daniel Pawlas,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Ivo Pojezný,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Jiří Valenta,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KSČM,Miloslava Vostrá,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Jan Bartoek,yes
Náv.na stanovení počtu čl. MIV,20. 11. 2017 15:39,KDU-ČSL,Pavel Bělobrádek,yes
